not specified nice,positive
not specified its amazing blue colour is best,positive
not specified nice watch,positive
not specified gd at this price,positive
not specified good product well packed go for this,positive
not specified fabulousgo for it,positive
not specified good,positive
not specified nice,positive
not specified nice product,positive
not specified good product as i expected value for money thankyou flipkart and seller,positive
not specified worth for this money,positive
not specified nice watch,positive
not specified nice product,positive
not specified super,positive
not specified i like it so much super nice,positive
not specified cool,positive
not specified better product and good quality,positive
not specified good,positive
not specified very good watch thanks flipkart,positive
not specified this watch is little good because it is not a brand and within 2 monts it got stop working,positive
not specified very good watch i like it,positive
not specified vary nice,positive
not specified excellent watch,positive
not specified good feel,positive
not specified so nice i loved it,positive
not specified nice look,positive
not specified this watch is good but watch belt is low quality,negative
not specified good watch,positive
not specified niceiam very happy,positive
not specified this watch is amazing seriously,positive
not specified its a fantastic watch my son loves is too much,positive
not specified this watch look very premium i like it,positive
not specified amazing,positive
not specified bast watch,positive
not specified super product thks flipkart,positive
not specified nice product gives correct time date and day you can purchase this watch best watch under 350 rupee,positive
not specified good product,positive
not specified good,positive
not specified superb watch awesome best value for money,positive
not specified gd watchi like it,positive
not specified tq for flipkart i am very happy,positive
not specified best,positive
not specified smart looking watch,positive
not specified very nice,positive
not specified osmm product this reach my expectations fully satisfied,positive
not specified nice,positive
not specified very nice watch go for it thank you flipkart,positive
not specified i like this watch,positive
not specified it so good,positive
not specified nice,positive
not specified amezing osm,positive
not specified nice,positive
not specified it was waste of money i realized that no need to bye expensive things from this shopping app waste product,negative
not specified very good product,positive
not specified nice and cool to see,positive
not specified good qualitylook is osm,positive
not specified its good product,positive
not specified super ghadi,positive
not specified good quality product,positive
not specified nice but costlydont look so nice,positive
not specified very bad,negative
not specified bad,negative
not specified amazing,positive
not specified i will recommend,positive
not specified very bad watch glass fall off after 2 days and strap quality is very and and color is becoming grey after few days of use,negative
not specified nice product but not working,positive
not specified belt is not good quality,negative
not specified this product is awesome,positive
not specified the watch is really good it meet my expectation,positive
not specified love it,positive
not specified nice product,positive
not specified not good,negative
not specified very bad,negative
not specified not good quality,negative
not specified its a very very very bad,negative
not specified good products,positive
not specified only one day only your product worked next day class automatical fell down,negative
not specified worth for money must buy low price super watch,positive
not specified this product is not so good,negative
not specified bad,negative
not specified it is waste of money,negative
not specified belt quality very poor,negative
not specified nice look and love the color blue,positive
not specified i hate this watch this is not working properly worste watch,negative
not specified this is not water resistant water filled in my watch very very bad product,negative
not specified not bad thats alli like watch design but disappointed about its strap poor qualityfor daily plz dont buy it,negative
not specified so nice products no damage im full happy this watch,positive
not specified colour is not good as i expected,negative
not specified beautiful watch and good belt quality,positive
not specified very good quality nice product,positive
not specified very nice thank you,positive
not specified nice watch thank you flipkart,positive
not specified nice one,positive
not specified nice,positive
not specified worthy,positive
not specified i like it,positive
not specified nice productworth to purchase,positive
not specified good product,positive
not specified nice,positive
not specified liked it,positive
not specified its look is awesome,positive
not specified nice watch u will not regret your choice,positive
not specified super,positive
not specified very good quality thinks,positive
not specified excellent product i loved it,positive
not specified this is very good and nice looking for official use,positive
not specified good,positive
not specified good quality,positive
not specified products value the money and really very good,positive
not specified realy satisfied superb,positive
not specified super,positive
not specified dial color is not fit to notice the time,negative
not specified its amazing im very happy design and feel are very premium the packing was goodvalue for money if you are looking for a pretty watch in cheap price must buy it there are many colour options check out that,positive
not specified classic look,positive
not specified must,positive
not specified good quality but its small belt,positive
not specified better,positive
not specified good quality watch,positive
not specified good,positive
not specified its good,positive
not specified the watch is very nice and beautifulit is suitable for children under 15 yearsvalue of money with 270rupeesbest product in this price,positive
not specified good product,positive
not specified this watch is very nice,positive
not specified good,positive
not specified premium packing and good look,positive
not specified nice,positive
not specified god level watch,positive
not specified nice product,positive
not specified good watch,positive
not specified awesome,positive
not specified very poor battery down in 1 week,negative
not specified very good,positive
not specified nice,positive
not specified nice,positive
not specified good,positive
not specified my brother happy to see this watch everyone buy this without any hesitation,positive
not specified it is very beautiful i like this product price is very small and i like this product,positive
not specified nice broduct,positive
not specified awesome product,positive
not specified watch is comfortable and stylish,positive
not specified best,positive
not specified bad,negative
not specified super,positive
not specified very nice,positive
not specified vrey good product,positive
not specified awesome watch,positive
not specified best product,positive
not specified this watch of blue colour is not good and gone for only 2days please dont buy it trust me waste of money,negative
not specified good,positive
not specified good,positive
not specified superb watch,positive
not specified well,positive
not specified very nice i like this product packing,positive
not specified super nice,positive
not specified good,positive
not specified nice watch,positive
not specified awesome product,positive
not specified nice,positive
not specified quality is not good but ok,negative
not specified nice watch for man,positive
not specified i love this product,positive
not specified its nice proudut and i love it its looking good and esey to use thanks flipkart,positive
not specified nice,positive
not specified nice product and balt quality is bad,positive
not specified good produced,positive
not specified nice,positive
not specified very poor quality for the glass,negative
not specified very good watch for me this is very gentle with low price,positive
not specified just satisfied,positive
not specified nice,positive
not specified nice,positive
not specified it was nice and good watch in low price,positive
not specified good,positive
not specified nice,positive
not specified very nice,positive
not specified very nice product,positive
not specified awesome look,positive
not specified just wow,positive
not specified good product and good service provide as well,positive
not specified awesome,positive
not specified nice looks,positive
not specified its dial is made up of low quality,negative
not specified packing is awesomeday and date settings are too very smooth,positive
not specified nice watch but not more stylish,positive
not specified good,positive
not specified it is goodbut the delivery is took so much of time7 daysdont hesitate to take itit is so goodbut the white colour in the dial is not so deep colourits colour is like pale whiteotherwise all good best budget watchgot at rs25714 super coins,positive
not specified nice one,positive
not specified good product,positive
not specified nice,positive
not specified thanks flipkart,positive
not specified got it for 189 best value for money and features,positive
not specified vry bad watch and old watch,negative
not specified watch is a awesome and beautiful colour black the perfect thank you flipkart and i hope so you give future best product provide for customer,positive
not specified super nice product nice look solid look nice quality,positive
not specified its verry good and i like it so much and its loking like royal look its so nice and amazing product im satisfied this one and thank you flipkart and value of money i recommend all of you purchase this one,positive
not specified watch is very good in this price range the design is awesome metal quality is also good packaging material is very good and nice delivery i suggest this watch better than other companies watch you go to buy this thank you,positive
not specified nice looking good product i am happy with this thank you flipkart,positive
not specified nice,positive
not specified full paisa wasool looking very nice,positive
not specified superb awesome product quality so lovely,positive
not specified very good product,positive
not specified very good product fit bujet,positive
not specified amazing product,positive
not specified very nice product,positive
not specified good quelity i bought it for me size slightly big but its ok,positive
not specified very good product simply super quality is very good,positive
not specified super excellent,positive
not specified super,positive
not specified mind blowing productfeel in hand is very osm price is very good to according the productthnx flipkartim very happy by got this watch,positive
not specified nice product,positive
not specified nice,positive
not specified this product is good quality,positive
not specified very nice,positive
not specified thank you giving good product amazing,positive
not specified osm very good product,positive
not specified supar very nice i like it,positive
not specified nice product,positive
not specified nice products,positive
not specified nice,positive
not specified so nice,positive
not specified awsm watch,positive
not specified super,positive
not specified nice product,positive
not specified good product,positive
not specified looks good,positive
not specified very nice,positive
not specified no doubt great looking awesome,positive
not specified super,positive
not specified it looks awesome for this price worth it super,positive
not specified nice product,positive
not specified nice watch,positive
not specified amazing product,positive
not specified after i purchased this watch my friends all says watch is looking very nice satisfied,positive
not specified good,positive
not specified watch stopped after a few hours the on shaking it it used to run and getting slow and finally stopped altogether showed to a watch mechanic he replaced with new battery but still not working and not repairable,negative
not specified so cute,positive
not specified osm watch in this price,positive
not specified nice quality worth of money,positive
not specified is a good in this amount,positive
not specified good product on swetable prices,positive
not specified worth the costlooks good on my hand,positive
not specified very good product best quality packing according priceim happy thanks flipkart,positive
not specified good,positive
not specified cool watch,positive
not specified its good product,positive
not specified osm good best i like this product,positive
not specified thank you,positive
not specified nice packing so good,positive
not specified nice watch best quality,positive
not specified nice,positive
not specified nice product thanku flipkart,positive
not specified good very gooddelivery boy also good,positive
not specified very good product,positive
not specified fast delivery nd nice watch,positive
not specified osm watch and beautiful product,positive
not specified osm,positive
not specified nice quality 100 out of 96,positive
not specified super,positive
not specified better as expected,positive
not specified good productiam happy,positive
not specified super product lock so beautiful,positive
not specified fully safety packing and good quality,positive
not specified good quality,positive
not specified thank u flipkart i wish you would done always best in future as it up,positive
not specified happy,positive
not specified nyc product looking osm,positive
not specified good,positive
not specified awesome product thanks flipkart to deliver such a great product,positive
not specified thanks,positive
not specified nice product,positive
not specified nice,positive
not specified primium look,positive
not specified good worth of money,positive
not specified so nice product,positive
not specified its worth money its design is really awesome loved it,positive
not specified it is a very good watch,positive
not specified nice watch thank you flipkart,positive
not specified good,positive
not specified nice,positive
not specified nice products,positive
not specified my baby very very happy,positive
not specified nice watch,positive
not specified good quality,positive
not specified i totally love this product nyc quality nyc lookwise thanku flipcart or shopsy for this i ordered for the first time and i love this so much,positive
not specified chain of the watch is of little light quality but rest looks design dial and features are besti got this only in 280 40 delivery chargesi m very happy with this product,positive
not specified excellent thanks for flipkart,positive
not specified excellent experience,positive
not specified nice product super mind blowing watch thank you flip cart,positive
not specified its product is very goodthank you so much flipkartno damage,positive
not specified super,positive
not specified nice watch,positive
not specified superb and love it,positive
not specified fantastic watch loveit,positive
not specified nice fantastic super,positive
not specified super,positive
not specified nice product,positive
not specified nice,positive
not specified good product,positive
not specified good and nice look,positive
not specified nice product looking osm,positive
not specified nice product and nice quality,positive
not specified low price best product,positive
not specified after one months use its dead,negative
not specified this product is very very good best designbest lookbest rateand alll over best product this amount,positive
not specified nice works great,positive
not specified nice chief best thank for flipcard,positive
not specified pic nice,positive
not specified super,positive
not specified product quality and features are very nice,positive
not specified good looking,positive
not specified thanks flipkartnice look watch worth of money,positive
not specified superb quality nice fishing love it,positive
not specified this product very very exlent workthanks flipkart no 1,negative
not specified battery dead,negative
not specified superb,positive
not specified good product,positive
not specified good shipping flipkart fast delivery,positive
not specified nice delivery boy was good l,positive
not specified waste and i wont recommend this product,negative
not specified good,positive
not specified good products,positive
not specified very nice product,positive
not specified good according to money,positive
not specified looking super system new stylish overall love it,positive
not specified lock system is very cheap,negative
not specified wonderful products,positive
not specified one of the worst product automatically stop dont buy and dont waste your money,negative
not specified sometimes not correct show in date time,negative
not specified v good product,positive
not specified this watch get stopped after 1314 days of buying,negative
not specified good product,positive
not specified cool n classy product,positive
not specified very good product,positive
not specified good,positive
not specified nyc watch,positive
not specified bad quality waste of moneywatch machinewas complaint,negative
not specified product too pure,positive
not specified is a watch not good,negative
not specified its stopped in one month,negative
not specified i am so happy,positive
not specified look is very good but not success,negative
not specified love it thanks,positive
not specified nice watch darun quality khub valo watch,positive
not specified awesome productthank you so much for replacement,positive
not specified very good watch i am using this about 1 month lookin so cool only cons is the date indicater is indicate 31 days month every time please fix it,positive
not specified very good product,positive
not specified very good product very nice very good product very nice product,positive
not specified value for money,positive
not specified super,positive
not specified wow,positive
not specified good,positive
not specified super watch,positive
not specified good product,positive
not specified thanks for the best product for the price,positive
not specified good product,positive
not specified everything is more than i pay just has problem in week day precision,negative
not specified good,positive
not specified most beautiful,positive
not specified nice watch,positive
not specified not good,negative
not specified dont waste money this product is not good its only been a month the clock suddenly stops,negative
not specified nyc product at this price but not match for the range but value for money,positive
not specified super,positive
not specified good looking comfortable,positive
not specified good product,positive
not specified firsttym i order from flipkart nd product is to good nd awesome delivery is so fastkeep it up plz buy this product without thinking or wasting tym product is really awesome same as shown in picture really good,positive
not specified good but not so good it could have been better,positive
not specified i am so happy,positive
not specified i love this watch packing is very nice very faster delivery thank you so much flipkart,positive
not specified waste of money,negative
not specified good condition,positive
not specified bed quality,negative
not specified poor quality,negative
not specified nice watch ane nice look,positive
not specified premium look in this price range,positive
not specified wow,positive
not specified nice,positive
not specified nice,positive
not specified very nice,positive
not specified good,positive
not specified super,positive
not specified nice watch,positive
not specified really good,positive
not specified nice product,positive
not specified it is nice productso i like it,positive
not specified good,positive
not specified nice,positive
not specified top brand and great quality of steel design looking wise superb watch,positive
not specified i like this watch look good quality is good design is good totally my dad like this watch so am happy to tq flipkart,positive
not specified superb watch light weighted cool designi purchased the same for hubby he is so happy and liked it very much,positive
not specified nice watch i am very happy very good quality original product amazing loved it thank you timex and flipkart,positive
not specified a value for money product if you want a stainless steel strap watch it is a best option for you under budget feel like premium go for it,positive
not specified i have been using this watch for last 8 months it is really a great product very light weighted beautiful watch go for it whenever you get good offer flipkart frequently offers discounts,positive
not specified i purchased this watch for my dad and it really looks classy and good at this price range nice packaging by seller and flipkart delievery is very fast if youre looking for a good watch at mid prince range you should definitely go for it,positive
not specified it was great product and looking fabulous and awesome thank you flipkart,positive
not specified overall watch is nice but little small in dial size and little bigger in size but quality is very good its water resistant until 30 mno damages but problem is that if any problem arrives in future then repairing should be done from certified timex showroom only other watchworkers cant repair it as it contains electronic parts which is very minute in sizesince its chain plucked my hairs but its okay anyways the watch is super cool and best in affordability,positive
not specified straps looks like very old but gives prestigious formal lookbetter if the strap was fully black colorpremium qualityi bought only rs583 so i am very satisfied this purchase,positive
not specified brilliant,positive
not specified value for many product superrrrr,positive
not specified i am buy only 499 very good watch december 15th 2020,positive
not specified good watch,positive
not specified superb watch thank you flipkart for this watch,positive
not specified i am happy with timex and really super product,positive
not specified osm products i really happy,positive
not specified its a good watch in rs 499,positive
not specified best productthank u flipu,positive
not specified awesome,positive
not specified no more complain in this price i got 499 in saledayits just awsome i am satisfied with this watch but i think its 1st copy but afterall its nice conciderable 499must buy,positive
not specified very nice product,positive
not specified recommended,positive
not specified goow watch,positive
not specified this watch nice looking or nice design,positive
not specified good product,positive
not specified simply superb,positive
not specified super watch,positive
not specified nice,positive
not specified very slim watch timex and thanks flipkart,positive
not specified very nice,positive
not specified nice product,positive
not specified excellent producttotally loved it,positive
not specified nice watch must have top qualityclassy look,positive
not specified lock should be improved,positive
not specified nice watch,positive
not specified awesome watch,positive
not specified good product,positive
not specified this piece is an absolute beauty though the actual price is almost 2500 rupees you will get it at a discounted price od 700 everytime dont think twice just grab it it looks elegant and classy,positive
not specified better quality,positive
not specified stopped working after washing hands when wearing it only few drops fell on the watch and it stopped working worst product,negative
not specified nice product quality is superb,positive
not specified bought on oct and the same is not working because the battery is dead authorised service center is 35 km away i have to spend more money for traveling than changing battery here i believe the watch spend lot of time in its shelf because a casio watch i bought troubled me for its battery after 4 years,negative
not specified i gifted timex watch to my father and he loved it,positive
not specified nice official watch for such a low price around 500,positive
not specified super,positive
not specified value of money looking nice quality was good54 star,positive
not specified super,positive
not specified got this product at good condition the design and colour was simply superb i got this at a price of 454rsgo fit out if you get that at that pricehappy shopping,positive
not specified nice product,positive
not specified nice product,positive
not specified good one,positive
not specified very good product,positive
not specified super quality is nyc,positive
not specified nice product thanks flipkart,positive
not specified superb,positive
not specified good products,positive
not specified good,positive
not specified dail is best but the quality of belt is very cheap,positive
not specified super product,positive
not specified great watch,positive
not specified duplicate product,negative
not specified wow watch is super but chain colour is little bit more bright any good product value for money iam very happy looking very nice,positive
not specified amazing also 100 real i talk to timex executives they tell me about this product and the seller,positive
not specified considering the price range it looks more premium and stylish at the same time further the number of the watch written in roman gives you more satisfaction,positive
not specified its a duplicate watch not an original watch its not value for money see the metal strips the upside metal strip should be down down side metal strip should be up quality is not good very poor quality,negative
not specified very good very nise watch,positive
not specified best products,positive
not specified supreme quality with awesome looks is what best defines this watch and the pricing of this make is aa must must buy product,positive
not specified its really awsm,positive
not specified simply superb,positive
not specified nice,positive
not specified great product,positive
not specified awesome product good quality affordable price,positive
not specified nice product,positive
not specified fabulous,positive
not specified good product,positive
not specified nice product,positive
not specified its an amazing product worth the price,positive
not specified the best watch out there just go for it,positive
not specified watch is very awesome look is very smart,positive
not specified very low product,negative
not specified nice watch,positive
not specified i am giving 2 star rating as the product delivered to me is used one the product was not having any tag and even the clock was ticking which should be locked when you buy new one,positive
not specified good quality watch and with a classic look but you cant get warranty they didnt give you the we code for claim warranty online sorry for poor english,negative
not specified good,positive
not specified nice,positive
not specified excellent products,positive
not specified very nice,positive
not specified very good itemlooking goodbest product,positive
not specified very good product and i like this packaging is very decent,positive
not specified excellent product,positive
not specified best quality,positive
not specified ok,positive
not specified good,positive
not specified lol its not that good as expected,positive
not specified super,positive
not specified nice watch,positive
not specified poor quality and shiting coustumers,negative
not specified awesome good quality,positive
not specified i received today superb and nice lookfast delivery for flipkart thanks,positive
not specified good lookinggood product value for money at this price,positive
not specified nice,positive
not specified amazing watchi am happy love you flipkartlook awesome,positive
not specified nice,positive
not specified nice,positive
not specified best deal worth money thank you flipkartand timex simply use product,positive
not specified awesome experience,positive
not specified nice product,positive
not specified chanceless priceworth of buying this items,positive
not specified amazing and built quality is very good,positive
not specified very very very nicethankyou flipkart,positive
not specified this gift from my life line this is very nice just 539,positive
not specified nice looking,positive
not specified what a product m fan of casio but now i love this timex also go for it it looks really excellentdont go for rubber n plastic,positive
not specified super,positive
not specified value for money happy with product,positive
not specified good,positive
not specified nice watch,positive
not specified i received damaged product twice and then i cancelled order,negative
not specified my review is superb after using for appx 1 month,positive
not specified good one,positive
not specified just in 10days it is stop working,negative
not specified its colour is very attractive and splendid,positive
not specified poor,negative
not specified quality is really good for 500,positive
not specified osm product,positive
not specified good watch i got it in the price of 499 it is value of money product its dial is simple and silver colour so it looks very goodi recommend you to buy this,positive
not specified good,positive
not specified very good its matching to my hand,positive
not specified its not original product its a first copy,negative
not specified great purchase,positive
not specified as per price its worth it but i received in not working condition so i had buy new battery then its working fine now,positive
not specified good product,positive
not specified very bad quality product,negative
not specified it didnt work properly battery is shut down after 1 week,negative
not specified defective model recieved returned back the same day,negative
not specified super quality,positive
not specified nice watch design best,positive
not specified nice,positive
not specified awsm product realy looking nice wonderful,positive
not specified design is more premium and the brand value is quite goodfeeling loved with this product,positive
not specified i gifted to my father he likes it,positive
not specified 1look awesome2watch qualityvery good at this price3pricei got this in rs4494 you can adjust according to your hand sizeanything more please ask in questions,positive
not specified good,positive
not specified awesome watch,positive
not specified superb quality,positive
not specified cool,positive
not specified looking so nise,positive
not specified superb watch,positive
not specified good,positive
not specified good product,positive
not specified at this price if you want a decent classy look with your suit or with formals then there is no competition go with this watch,positive
not specified good looking,positive
not specified nice build quality,positive
not specified very nice product,positive
not specified amazing,positive
not specified used more than 1 year still shines as of first best at this price segment comfy looks best happy by purchase,positive
not specified i like it,positive
not specified i really like thisworth buying,positive
not specified surprised price and good looking,positive
not specified good product,positive
not specified good,positive
not specified worth for the money,positive
not specified nice watch,positive
not specified nice,positive
not specified nice,positive
not specified nice watch,positive
not specified very nice product,positive
not specified nixe,positive
not specified this product worth of moneylook is very good,positive
not specified good,positive
not specified super,positive
not specified excellent product,positive
not specified very nice,positive
not specified very good,positive
not specified good watch,positive
not specified good,positive
not specified good product,positive
not specified very good product i am very happy,positive
not specified very good,positive
not specified amazing but belt is little bit lose,negative
not specified working fine,positive
not specified excellent,positive
not specified looks good and touch feeling is also good but not excellence acc to price is good to buy,positive
not specified satisfied,positive
not specified today i received this product to be honest its a great product i am very glad,positive
not specified nice look,positive
not specified good,positive
not specified all over its nice,positive
not specified nice watch good look,positive
not specified good quality very nice watch liked it a lot reasonable price and fast delivery thank you flipkart,positive
not specified very very niceee watch,positive
not specified good and classy,positive
not specified excellent product,positive
not specified worth of money,positive
not specified my best brand fasttrack i like it is nice watch in good condition packing 5 star nice color tnx flipkart,positive
not specified very very good product i liked it so much looks great feels good best value for money thank you flipkart,positive
not specified i really like big dials eventhough my parents dont want me to wear such ones this product reach my need product is so niceonly thing i didnt like is the supporter of strapit was black so me and my friend buyed black and ash watches and we exchanged the supporter of strap now mine is having ash strap supporter im looking much cool now exactly the same as in picture i love it thanks flipkart,positive
not specified genuine product from fast track at affordable price really liked this dont expect too much,positive
not specified one of the best in this price range its dial is large so it is not suitable for skinny hands finishing is up to the mark quality is one of the good things in this watch which i liked the most it is like formal sports watch,positive
not specified its amazing i gifted my friend on his birthday and he liked it very much thanks to flipkart,positive
not specified this terrific watch perfectly fits my wrist and the colour i expected was more than satisfied for me best collection of fastrack tees everif any one confused of buying this product dont get confused its a price worth producti love it,positive
not specified quality of the watch is very very good and also look is awesome i love this watch and size is perfect i recommend you to buy this watch this is best product by fastrack,positive
not specified nice and awesome black finish with very light weight style is on fire brother fastrack done a great job also delivery was too fast and good package packing i am loving it go for it for best quality colour and look,positive
not specified nice both have came safely worth to buy nice belt and nice look nice to buy these products,positive
not specified very good product with worthy price simple and compact for men as well as kid,positive
not specified what is the day very very nice i like it watch the very nice quality is a first quality nice quality nice model i like and post of photo the very good collar okay at mind of flipkart is a very nice flipkart is a online shopping is a best you are shopping please flip card i like flipkart i am all to all shopping for flipkart flipkart shopping rights of dental quality at very nice quality i am suffering for flipkart,positive
not specified awesome value for money,positive
not specified good quality,positive
not specified nice product,positive
not specified nice product,positive
not specified very nice watch i am very happy,positive
not specified thanks,positive
not specified its so nice i like so,positive
not specified nice product,positive
not specified decent quality this price not bad deal,positive
not specified excellent watch,positive
not specified looks awesome but it looks more gud when days are actives it doesnt work its only for show otherwise its looks gud and chqrm,positive
not specified nice watch,positive
not specified nice products im happy,positive
not specified good watch,positive
not specified very nice product,positive
not specified excellent,positive
not specified so nice product,positive
not specified nice,positive
not specified wow,positive
not specified looking good,positive
not specified very nice,positive
not specified nice looking,positive
not specified nice product,positive
not specified very bad not as expected,negative
not specified just buy it awesome look i give to someone gift they said it was awesome watch,positive
not specified this product is very good,positive
not specified nice look,positive
not specified very best colour very best quality,positive
not specified value for money,positive
not specified great product,positive
not specified nice product and quality,positive
not specified nyci like it quality price is very good i m too mchh happy,positive
not specified sir nyc watch,positive
not specified good product,positive
not specified nice product,positive
not specified good,positive
not specified nice,positive
not specified good product,positive
not specified good,positive
not specified nice product,positive
not specified good product value for money,positive
not specified very supr watch good quality,positive
not specified looking good,positive
not specified nice product,positive
not specified super product in low costlooking so cool,positive
not specified nice product,positive
not specified the product is nice,positive
not specified nice,positive
not specified nice watch,positive
not specified worth for money,positive
not specified nice good product tqsm filpkart,positive
not specified watch achi hai you should buy it,positive
not specified nice product,positive
not specified very good quality product very nice,positive
not specified nice,positive
not specified very good products including money,positive
not specified just wow seraaaamind blowingaswmmmmmmm,positive
not specified good product,positive
not specified awesome desion,positive
not specified superb product,positive
not specified guy is amazing product design and quality,positive
not specified pwoli sathanam myrsuper product thank you flipkart,positive
not specified white is not better than black watch,negative
not specified fat delivery nice wacth and nice dress,positive
not specified its good and smooth loved it,positive
not specified awesome,positive
not specified best,positive
not specified super delivery,positive
not specified good product,positive
not specified black one is not working bad item dont buy this,positive
not specified fantastic,positive
not specified very good product at this price,positive
not specified beautiful,positive
not specified vry nice product i like it,positive
not specified good,positive
not specified thanks flipcart best product,positive
not specified very nice product,positive
not specified good,positive
not specified very good products,positive
not specified lovely,positive
not specified very good product,positive
not specified good,positive
not specified nice watch,positive
not specified very bad,negative
not specified very nice,positive
not specified wonderful in your productthanks you so much,positive
not specified good,positive
not specified value for money,positive
not specified value for money,positive
not specified very nice,positive
not specified nice product,positive
not specified waist of money,negative
not specified good,positive
not specified nice product customer care so good person,positive
not specified good,positive
not specified dashing look with good belt quality and dial also have great design lts great deal,positive
not specified it is very good watch the dial of the watch is medium its suitable for all wrist my expectation to this watch is full filled i like this watch,positive
not specified watch looks glossysuper styilishnot a very big dial as i expected but bigexcellent build quality and a premium strap strap is of excellent quality trust sonatathey are always stunning and giving genuine watches like itworth for money,positive
not specified i was having some doubt whether it match to girls hands but tb this is the best watch ever am using first time am using a sonata company watch and am in love with this watchblack colour and yellow combination gives the watch a rich look its design and quality level is wow expecting like these products from flipkart in future,positive
not specified wow this watch is i brought it for my boyfriend and he liked it so much and its so comfortable,positive
not specified i like it best in this budget i am student i use fastrack watch before this those are too bulky for hand and also work short term but this one is too good for hand thank u constrap feel is not that great it feels like cheap,positive
not specified just awesome watch best watch in budget sonata always rocks its stripes looks sooo amazing watch dial is sooo cool just love it best watch i have ever bought just goo for it guys,positive
not specified watch is good but for thin people this watch is not so much comfortable hmm this is good for healthy people quality is good and look is also good,positive
not specified awesome watch best watch ever bought it is light weight and easy to handle the delivery was too fast that it came just in 3 days thanks flipkart,positive
not specified product are good fast delievered i realize that sonata watches are good my friends aspirations on the watch,positive
not specified terrific purchase value for money you spend nice look most of the time item is out of stock use notify me option to get notification once its available in the site to purchase,positive
not specified appreciable on this price i like the design the cellular pattern like the pattern of nano suit from crysis 3,positive
not specified excellentsame as shown awesome delivery time well packing by flipkart product was also amazing worth of moneythank u,positive
not specified it is a amazing product and its quality is very good but it glass is very bad simply it starch easily if they increase the quality of the glass then this watch is the best product in effective price i use it since 6 months and i fell that it is a very good product,positive
not specified good watch at this range cool watch and belt is durable so a must buy from me,positive
not specified looking nice good to have the age of 2035 making us formal or iinformal nice work by sonata nothing more than this buy it and use it is good product i think it will have long life,positive
not specified best look and best style and full waterproof good quality and full lightweight best project thank you flipkart,positive
not specified super cool look looks more good than the picture time is correct compared with my mobile time even seconds,positive
not specified trust methis is an awesome purchasei was looking for an branded good looking simple watch with a low priceand choose thisand it is so goodits full black will give a premium look for your handsit is very light weightand you may feel that its quality is not wellbut for the price range it is awesomeif your requirements are like me confidently go for it,positive
not specified good product with good quality looking stunning in hand i am happy with this,positive
not specified its been 7 months since i had purchased this product i had no problem with this till now good in look and quality i didnt exchanged the battery till nowi had left it in water for a while unfortunately i didnt even noticed a small change in it its good in water too very light in weight but the only thing is it has a sensitive screen it means scratches are easily formed its better to maintain a screen cover for better look,positive
not specified amazing and supppppperbbbbb one i love it very hearty touch it was a good choice of my collection attractive and reliable one this design is very cute redish with white dial is fantastic it is caught every eyes so must buy without fear and confusion,positive
not specified superb watch with phenomenal look it has got stylish strap and the most good thing about it is it looks damn cool while wearing,positive
not specified it is best product and also value of money but build quality is so so best we love tata product and founder of tata ratan ji,positive
not specified awesome product with this price where the quality look and feel is so good buy the product before it is out of stock because i thought of buying one more of different contrast where its still out of stock great product and great purchase from flipkart,positive
