simply awesome love the product its really awsome,positive
nan good,positive
nice good but a bit broken,negative
nan very nice product for flip cards,positive
value-for-money its good product,positive
nan decent product,neutral
simply awesome very good,positive
really nice good product good for music listening,positive
must buy! best quality noise lessfound good results,positive
nan bigger in size,neutral
excellent its really vary good product,positive
worst experience ever! bad quality light not working,negative
terrific purchase good product,positive
good stumps are heavy but are too weak while playing with tennis ball at a speed 80 mph it broke,negative
not specified good looking,positive
brilliant good,positive
not specified amazing watch,positive
good choice my wife is super happy,positive
nice product hi reviewers i ordered two products at a time one is rapid plus and rhino plus both are superb and excellent working as of now lets see how they are in future,positive
very good nice,positive
worth every penny good quality,positive
highly recommended if you are searching for an affordable dinner set for a small family than its suitable,positive
nan nice product,positive
super! nice,positive
pretty good superb,positive
must buy! highly recommended,positive
great product nice,positive
classy product very nice,positive
unclear specifications from the specifications it seemed to be a pair of bands but it turned out to be a single one the grip also does not fit for all sizes,negative
classy product very nice fast charging,positive
fair damage,negative
value-for-money good,positive
fair black smoke comes,neutral
very good super product value for money,positive
good quality product value for money,positive
good quality product best uses for summerthank u flipkart,positive
decent product nice quality cushion in such low price,positive
moderate poor quality cheap product,negative
classy product best,positive
excellent super,positive
wonderful design and durability both are good one of the best mixer grinder under reasonable price,positive
terrific purchase wonderful,positive
fair ok,neutral
nan ok,neutral
good choice good amount for decoration,positive
don't waste your money worst product,negative
terrific good product,positive
classy product amazing product,positive
good quality product nice,positive
nan not good,negative
really nice good,positive
good choice 75 success after 15 days i hope it will make it 100 soon,positive
hated it! radio fm not works,negative
good choice nice product but should have been thick then would have been more better during day time doesnt prevent heat but yes still good product for better design,positive
simply awesome value for money,positive
not good 5 star for camera but 1 star for moto pulse escape bluetooth headphones bcoz its stop working from 1 side 1 speaker is mute within 1 month or 6 days,negative
perfect product! good,positive
terrific purchase very nice,positive
nan good,positive
useless product pressure is very very less incoming end pipe open always this product should not get 5 never purchase this one useless product 1000 times i will give zero star,negative
not specified nice dress correct size soft cloth,positive
bad quality size is not perfect,negative
just okay average product,neutral
fair didnt reached expectation,negative
hated it! it is to bad,negative
nan bad quality,negative
classy product excellent,positive
excellent in this price range this is the best one battery backup is the key point to like thissound quality is superband i love it more bcse this is the best product made in india,positive
very good nice product in market,positive
slightly disappointed bad product,negative
slightly disappointed waist of mony,negative
worthless not satisfied,negative
hated it! poor product do not purchace from flipcart product is giving low quality,negative
very poor worst quality dont buy it,negative
very good good and reasonable price,positive
fair nice quality,positive
worth every penny nice products,positive
wonderful wow amazing,positive
nan nice matireal soft and cozy,positive
pretty good nice,positive
fabulous! incredible,positive
not recommended at all poor quality,negative
fabulous! nice,positive
just wow! superb quality very nice,positive
great product very good product,positive
fabulous! fantastic air throw and yet quiet fan great cooling and cool design,positive
just okay ok good product delivery is good,positive
nan great quality and fittings as expected,positive
not specified nice product,positive
worth every penny nothing more to say about this product i am 100 satisfied using this productat this price range this headphone is top and giving good experience in audiowe can adjust the volume and experience the bass level i suggest this headset everyone who loves bass but be patience and wait for good offersbut one thing the battery backup is very very superb i think i got more than 12 hours in my daily 23 hours usagethanks to flipkart,positive
fabulous! very good product good quality no any complan,positive
nice product this is good product best quality,positive
worth every penny ok,neutral
must buy! its very fantastic dslr plz dont think so highand believe me plz dont worry its image quality is much better as u expect,positive
classy product good,positive
nan nice,positive
nice normal productbut ok,neutral
terrific purchase very beautiful and very nice,positive
terrific purchase charger is awesome but cable isnt good,neutral
simply awesome very nice product go for it,positive
excellent nice,positive
not specified very good product and i like this packaging is very decent,positive
nice product product is really good,positive
simply awesome super cushion l like it,positive
excellent good product,positive
worth the money good in the price range,positive
delightful good product but scratch many body,positive
absolute rubbish! very poor product do not buy one,negative
useless product pros1attractive design2 loud sound and bass it is so loud that at highest volume it can act as a speaker idk if this should be in pro or concon1 cant wear it for more than 1hr in a go ears hurt alot and no you dont get used to it it has been over a year 2 mic is not as good as youd expectbetter buy jbl earphones for much lesser price 3poor noise cancellation,negative
nice nice,positive
worst experience ever! bad productits not working in a after 15 day,negative
highly recommended loved it thanx flipkart,positive
don't waste your money super,positive
great product product is good delivery and installation is also good performance is good overall a good package also the engineer who can told that there will be servicing after ever 3 months for 1 year warranty period during this period the engineer will come home and will do the servicing will update the review in future if i face any issues,positive
nan nice product,positive
don't waste your money weast product it got fire in cable,negative
nan its very comfortable foot wear,positive
terrific purchase very nice,positive
nan ok,neutral
not specified good quality,positive
nan very very good product and quality,positive
classy product superb sound,positive
good quality product if you want to cook then you need larger quantity working well best for hostelers buy it dont think twice,positive
terrific awesome product,positive
don't waste your money i got 2 kits but one damaged kitliquid bottle damaged no liquid,negative
awesome so comfortabledont feeling any irritation while wearing itcotton fabric and good for sweat absorptionvalue for moneythanks flipkart,positive
super! awesome product,positive
highly recommended very nice kajal,positive
not specified super cute,positive
wonderful good,positive
brilliant awesome product,positive
mind-blowing purchase nice products,positive
awesome value for money,positive
must buy! this product is best,positive
good choice good,positive
wonderful the best tv in this price,positive
very good good,positive
mind-blowing purchase a good product and air pollution reduce,positive
not specified excellent,positive
nan good producttnx flipkart,positive
very good good,positive
brilliant like it,positive
decent product its not wooden but its a hardboardits ok,positive
value-for-money good,positive
nan very nicegood item,positive
nan nice,positive
just okay the horizontal vent doesnt have enough support rest all good,positive
worth the money super,positive
awesome awesome boxit supports old tv alsowe can connect it to our mobile through tubicast app and can play our gallery videos photos songs alsoalso we can play online youtube videos on itit is very compact in sizereally nice box,positive
best in the market! for the given price one if the best device,positive
value-for-money good,positive
not specified the socks are too thin and the stich is also not proper useless product,positive
nan ok,neutral
nan its nicee,positive
mind-blowing purchase in this price range this is the super oven i should say really bakes so good made cakes pizzas reviewing after 1month usage best buy in budget from flipkart tq u filpkart for this value edition,positive
wonderful good,positive
awesome nice,positive
waste of money! plug was too many heat,neutral
perfect product! very nice,positive
wonderful very much satisfied with this as expected,positive
nan a bit loose for me but otherwise nice thin material,positive
value-for-money good quality,positive
highly recommended nice,positive
best in the market! good,positive
mind-blowing purchase awesome product it is shockproof as described does not burn the plastic bucket takes about 20mins to bring the water to boiling temperature thank you flipkart,positive
nan average,neutral
terrific very nice,positive
very poor bad product,negative
nan good product,positive
highly recommended very good quality ink compatible with hp deskjet 1510 series aio printers,positive
terrific purchase my fav brand i using from 6 yrs on regular basis cn use it if u love to apply kajal,positive
worth the money good product,positive
nice product the best in its price range,positive
worth every penny good,positive
good quality product nice item,positive
nice good,positive
fabulous! one step towards iot,positive
good quality product am just loving it,positive
good choice nice product,positive
not specified not good,negative
utterly disappointed not supported in realme 8s 5g,negative
good quality product nice product,positive
excellent excellent product,positive
brilliant great device to control your house,positive
not specified poor quality size not comfortable,negative
terrific super,positive
value-for-money its nice one in this price range,positive
super! nice,positive
worth every penny value for money router pros1 wifi coverage is very good and u can expand using range extender2 speed in 5 ghz band is great with decent coverage in 24ghz u can get more coverage 3 built quality is very good and no heating issue found4 app is also convenient to use features like guest network parental control are great,positive
great product good but let me see for some more days,positive
highly recommended awesome,positive
horrible i bought 4 test kits from the seller 2 out of 4 test kits did not have the solution for the test test kit had to be binned such a waste of money and landfiill,negative
moderate not good at all,negative
good choice just wow i loved it,positive
terrific purchase super product neat and clean os,positive
wonderful good,positive
very good good,positive
unsatisfactory handle got broken after using just 3 times quality is not good,negative
worth the money good,positive
awesome nice phone battery backup good stylish,positive
worst experience ever! very bad quality productit smells bad during charging,negative
does the job awesome product thank you flipkartyou can trust on vgaurd super product,positive
nan poor quality,negative
highly recommended excellent heating within a minute highly recommend its a good products,positive
value-for-money item is good but small so,neutral
just okay product is good but i have ordered blue it came red,positive
nan nice,positive
nan amazing product,positive
expected a better product dont expect over quantity price too high apple potrate to high quality brand but its not truth averge quality,negative
wonderful very nice product and i loved it,positive
nan this is best quality products,positive
just wow! build quality is goodeverything is good,positive
awesome satisfied,positive
slightly disappointed 1very thin plastic body you can see through it easily 2spin motor too much vibration3spin tub size too small and does not perfect for 8 kg washing machine4 very bad quality of power cord5 short length of power cord6 only 1 spin tub cover providedafter all my opinion is waste of money,negative
nan good,positive
worth every penny nice product,positive
wonderful awesome,positive
wonderful sole of shoe is softoverall the product is good can be brought,positive
good positive length of cable design and colourlook negativeit is not fast charge takes 1hr for 2030cost is highperformance like local brand sorry im not full satisfied with is product,positive
utterly disappointed not good,negative
value-for-money value for money best quality,positive
just wow! simply awesome,positive
delightful good,positive
value-for-money not bat,neutral
classy product good for f23 sumsung,positive
just okay good cost was not equent,positive
just wow! good product,positive
hated it! waist,neutral
super! picture and sound quality too good,positive
expected a better product no good,positive
nan wonderful plazzovalue for money,positive
highly recommended supper nice quality thanks to flip cart,positive
excellent excellent product,positive
awesome great sound thanks phillies,positive
slightly disappointed got loose very soon,negative
does the job best quality product,positive
simply awesome good quality,positive
terrific gd products,positive
terrific as a brand i believe it works long and satisfied with product,positive
really nice flipkart my return or replacement not exepted,neutral
perfect product! worth for every penny,positive
fabulous! love it,positive
just okay gud product,positive
excellent this is very useful for students and enjoyable too and also best gift for childrenand in love with this kit i suggest you to buy this the quality is best,positive
did not meet expectations not good,negative
awesome nice product,positive
fabulous! very good,positive
awesome best charger,positive
worthless not working in first day,negative
brilliant nice fantastic hitman sharma bat,positive
unsatisfactory received a faulty item google products are not eligible for return please be careful,positive
nan bad,negative
worth every penny super 2good amezing products,positive
useless product this product is totally unreliable a total waste of money it often collapses and does not have a firm stand a really terrible product please do no buy,negative
just okay good one,positive
just wow! v good product,positive
does the job wonderfull,positive
nice product good,positive
nan fabric very cheap,neutral
wonderful good,positive
don't waste your money the qr code is printed at the wrong side and the apps is not able to read the qr code so the result can not captured,negative
highly recommended simple and shuttle,positive
simply awesome that cameraomgeverything else is just fine,positive
worth every penny good,positive
brilliant nice product vera level,positive
wonderful it very valuable for money,positive
worth the money good qualityfast installationoverall satisfied with the products,positive
simply awesome nice product,positive
just okay nice tv but connectivity is not very good needs dedicated lan port to watch videos shows on ott platform like hotstar zee5 alt balaji etcpicture sound quality are excellent and perfectgood deal for rs17500,negative
great product good product,positive
really nice pure camphor great product,positive
nan good one,positive
wonderful good quality,positive
waste of money! not good,negative
really nice good product and slip ply board wood and not 10 years for 4 years maximum,positive
really nice everything ok value for money,positive
nan poor quality,negative
must buy! very nice bat,positive
nan nice product,positive
great product nice,positive
super! very nice productmust buy,positive
nan good product thanks flipkart,positive
good 1st time i am receive broken and damage fan then i replace this fan then this time receive brand new fan with seal pack this fan is very good fan of this amount,positive
worth every penny very good and safety comfortable for surgical body,positive
pretty good good quality original product,positive
perfect product! its original,positive
delightful very good,positive
great product verry good,positive
good quality product very nice product,positive
wonderful good product,positive
nan quality was not good,negative
nan bad sadal,negative
nan 4quality,positive
highly recommended good unisex hair oil make your scalp free from other than sticky oil and also good for damage hair mind fresh product good product smell was very good quality it is very awsome product this is olive oil and green tea with aloe vera very useful for damage hair,positive
nan nice,positive
great product nice,positive
great product nice,positive
nan superb look and awesome fittingdont think too much just go for it,positive
excellent beautiful product,positive
simply awesome nice working,positive
awesome nice,positive
utterly disappointed receive damage metirialic of the home theatre is damagei am totaly harrash to purchese the product,negative
value-for-money awesome product,positive
nan poor cloth quality,negative
terrific purchase so nice quality,positive
mind-blowing purchase nice,positive
nan good product,positive
hated it! total waste of money and so useless,negative
terrible product not charging after 7 days only,negative
nan 100nice,neutral
terrific product is good for daily use and amount of juice is more,positive
wonderful nicely working,positive
not recommended at all sound quality not better,negative
mind-blowing purchase good,positive
fabulous! good product easy to assemble,positive
wonderful nice producti love it,positive
worth every penny great product at this pricesimply awesome is the the only thing i can say delivery is not on time and get frustrated by excuses of delivery boyotherwise refrigerator is excellent working very smooth no noise issues thanks to digital inverter at last u can go with this refrigerator blindly,positive
nan nice productgo for it without a second thoughtmoderate quality assured,positive
mind-blowing purchase excellent,positive
nan nice su,positive
waste of money! poor quality damaged in very short time,negative
worth the money general use for good mobile phone,positive
just okay good,positive
really nice its looking good well plesent working,positive
wonderful good product,positive
hated it! the quality of this product is very poor the plastic bucket is very thin i have ordered from one company and another company and this has happened to me twice plz dont buy this product,negative
delightful ok,neutral
worthless bad quality,negative
pretty good good,positive
nan very good product item thank you,positive
perfect product! good,positive
must buy! good product,positive
classy product super,positive
utterly disappointed very bad product,negative
best in the market! good,positive
mind-blowing purchase good sewing machineafter long search and seen reviews finally decided to purchase the singer 1409 machine i am writing this review after used 10 days thanks for flipkart for right product on time delivery thanks for ekart logistics also for prompt delivery at right time finally i purchased a good sewing machine and happy will write a next review after use some months,positive
best in the market! good fan,positive
brilliant good,positive
not specified very bad material use,negative
nan mony west quality,negative
highly recommended owsam beautiful,positive
decent product ok ok product not original,positive
don't waste your money very bed product fitting issues not carry weight i suggests everyone please dont buy this product,positive
good camera by hero wanted a security camera for my home this qubo camera looked a great option considering it is from a known brand like hero group nicely done packaging was very easy to install and their app is quite user friendly look and feel of the camera is also sturdy easy and smooth rotation ensures complete coverage of the room picture quality is also decent last big plus is it is a made in india product,positive
nan nice,positive
fabulous! good,positive
nan great watch,positive
nan not bad,neutral
brilliant good deal awesome quality,positive
really nice giving feedback after usage of almost 4 monthstv is excellent in terms of usage new interface user friendliness and overall tv picture quality display soundpros1 excellent display quality on set top box hd channels2 over wifi display fluctuates depending on internet flu cations3 sound is above average4 brightness is average tv not to be placed close or opposite to window otherwise reflections will make viewing slightly less fun5 blue tooth and casting is seamless,positive
terrific purchase super product,positive
simply awesome its super,positive
nan superb quality,positive
nan nice,positive
highly recommended good product,positive
nan quality not good,negative
classy product good one,positive
nice product very good,positive
excellent mind blowing purchase and awesome productbest picture quality an affordable price delivery is to fastthank you flipkart,positive
pretty good good product,positive
unsatisfactory very very good product,positive
excellent good product,positive
really nice good,positive
simply awesome good product,positive
nan good product,positive
moderate not interesting as it looks,negative
value-for-money good value for money,positive
best in the market! awesome products must buy everyone,positive
fabulous! number 1 product its amazing nice quality,positive
nan nice fitting color soft comfort,positive
simply awesome amazing,positive
good choice i am happy to this product,positive
value-for-money good,positive
not specified ok product for daily use socks can go to buy,positive
really nice nice product,positive
wonderful good product i am using since 4 years,positive
awesome super good quality,positive
good quality product awsome,positive
just wow! must buy,positive
perfect product! nice products,positive
super! very good,positive
nan super,positive
worth every penny for the first time id felt little bit uncomfortable with the sound when i was smashingbut after 30 mincontinous playingi thought it was the best batfelt delighted with the smashing it is the best bat in good budgetwithout ant doubtyou can buy it with 100 guarantee,positive
nan ok,neutral
must buy! very nice product,positive
super! ok,neutral
terrible product totality west product,negative
terrific amazing love it,positive
great product very good and very nice beautiful voltage stabilizer for 55 smart tv,positive
must buy! good prodact,positive
must buy! nice product,positive
fabulous! nice product good,positive
worth every penny super,positive
terrific very nice filpcat,positive
nan its good thank you flipkart,positive
nan comfortable good product,positive
very good good but very small in size,positive
kitchen friend loves this product as it makes my kitchen chores easy and does it in jiffy,positive
pretty good nice,positive
nan very good,positive
perfect product! good product,positive
fabulous! nice,positive
nan very bad product,negative
terrific purchase great,positive
delightful nice gd prodact,positive
wonderful have been using this since 3 months and very happy with the sound quality and product quality delivery was on time and got it at a good deal overall happy with the product,positive
value-for-money nice products and value for money i personally recommend tried grill items and it came really nice,positive
very poor very very bad product,negative
nan super,positive
value-for-money nice product,positive
good choice after two months i wrote this reviewfor the price range i should say that its ok,positive
must buy! good,positive
nan the material is just ok ok but for the size its perfect i ordered 6xl and it fits me the size is 46 around hips,positive
good choice valu for money,positive
simply awesome overall good,positive
great product fabulous,positive
highly recommended good,positive
terrific i love it,positive
great product nice product,positive
very good nice product,positive
horrible waste of money,negative
excellent good,positive
horrible very poor,negative
nan very good,positive
just wow! nice sets,positive
fabulous! its good,positive
moderate as suggested on compatible and displayed i had gone for instead of 803 gone for 680 the supplier clearly mentioned and informed compatible for desk jet 2131 even reviews also told compatible,positive
excellent superb,positive
excellent its too easy to use andbut mylab application are totally worst,negative
just wow! very nice,positive
excellent best hai,positive
nan super i bougt my husband v good cloth and comfortable bee happy,positive
slightly disappointed not up to the standard,neutral
perfect product! good,positive
nice good but not the best one,negative
fabulous! superb original products thanks flipkart,positive
classy product nice product,positive
not specified nice item,positive
nan very good beautiful,positive
simply awesome fully satisfied but daughter loved it she is very very happy,positive
terrific excellent,positive
very poor its very small and poor quality materials used,negative
nice product nice,positive
value-for-money helffull product,positive
nan good quality,positive
not specified not bad,positive
nan this is awesome dresses,positive
really nice nice,positive
classy product item is so good look is so smart and quality is to good its do work very fast its sharp blade are very strong,positive
decent product very good,positive
worth the money good quality and excellent product,positive
perfect product! love it,positive
nan good product,positive
slightly disappointed product is good it heats too fast it takes 2 min to heat it i like this product but flipkart diververing rate is too low as its delivered in 1 week,neutral
awesome good,positive
great product awesome,positive
worst experience ever! not comfortable,negative
worth the money has everything needed nice product,positive
not specified nice products,positive
brilliant truly good and specified fast delivery within 2dayswrapped well found to be 4gbps speed when transfering datagot 08tb memory as using,positive
nan nice blazer,positive
classy product same price as on samsung shop fast delivery,positive
very poor no installation from flipkart or bosch detergent price is rs 5000 for a pack of 90 tablets plus salt and rinse aid also required if water is hard think twice before buying,negative
very poor screws are very tight manufacturing defect,negative
brilliant thank you fipkart super super good,positive
nan osam,positive
great product superb,positive
great product goood,positive
good quality product one of the greatest chimneys at this price value for money,positive
classy product super,positive
wonderful ok,neutral
nan so good,positive
worth every penny very nice fribic,positive
good quality product not too good,negative
simply awesome nice product best value awesome design and features must buy if you want a convertable refrigerator then you can take the another model of it,positive
wonderful super products,positive
waste of money! worst product everyou cant get a refund on it do not purchase,negative
great product nice,positive
useless product product packaging is very poor powder spoiled very badly in box,negative
brilliant nice product,positive
very good best in price rangei bought it in offer but didnt get free installation so do check once,negative
nan nice product,positive
fabulous! i love this it is superball thing are available in it which is shownplease you too buy itlove this product tnq flipkark,positive
super! awesome,positive
great product best ball super quality i loved,positive
moderate quality not good,negative
just wow! good,positive
simply awesome it is awesome it is also less in price,positive
nan this t shirt is so cool,positive
not specified amazing producti like it,positive
very good good,positive
classy product awesome product,positive
excellent good product,positive
highly recommended nice product,positive
brilliant good product after 1 year works well,positive
good quality product good,positive
mind-blowing purchase good,positive
wonderful nice product,positive
good choice nice product and sound quality is also good,positive
mind-blowing purchase ok,positive
not specified im glad nice this product,positive
good quality product perfect loving and lasting scent,positive
great product positive experience,positive
worth every penny awesome speakerworth for money i am using since 1 month battery backup is good,positive
great product fine,positive
classy product fabulous looking osm,positive
pretty good verry good product in price super performance,positive
fabulous! excellent,positive
best in the market! best quality,positive
nan nice wear comfortable,positive
terrific very nice product,positive
simply awesome perfect,positive
fabulous! very nice,positive
just okay sensitive product,neutral
worthless not good,negative
perfect product! good product,positive
fabulous! really nice and compact made idli fast than my old grinder and tilting is best best value 3litre in this range the product is worth and great,positive
nan superb,positive
terrific purchase fast charging very good product,positive
terrific purchase very good product and excelent backup,positive
value-for-money good one but little costlier,positive
fabulous! delivery in 2days im regular before 1year best products send me colour in pic shown,positive
simply awesome nice,positive
don't waste your money very very bad quality i succeds dont buy is,negative
really nice its too good,positive
highly recommended good,positive
must buy! mind blowing product battery backup so good sound design best quality,positive
must buy! excellent product and superb installation service,positive
highly recommended good product help to do more reps and protect joints,positive
super! excellent product value for money and the laptop is awesome including its design performance and all special thanks to msi and flipkart,positive
classy product best quality,positive
best in the market! exactly like in pictures given lovely design and packaging was very good no issues of brokenness,positive
great product good product,positive
pretty good very gud qualti best product ty,positive
decent product very nice products,positive
awesome nice,positive
highly recommended good,positive
good hello guysif you want louder sound then go for home theatre not any soundbar give you louder voice if you wanna to use this for low sound song listening watching movie it is perfecti was not expecting this low sound it is like a 40 watt home theatre,negative
nan the fitting is amazing and cloth quality is good considering pricing its only blazer not set go for it,positive
wonderful price to high bt nice product,positive
fabulous! very good purchasei am very happythanks,positive
nan very nice,positive
not specified excellent,positive
good choice good quality,positive
awesome for the price the product is very good its size l b is a little smaller than the normal yet it is good and poses no problems non sticky bottom is a very advantageous feature which can make the iron anybodys favourite and thanks to flipkart for enabling me make a choice from such a good number of similar products the delivery it was in proper packing and was delivered on time thank you everyone,positive
super! osm,positive
worthless worst android stickheats very fast and lags in speedbetter to buy an mi android box as compared to the stick,negative
nan good one,positive
not specified amazing product,positive
fabulous! good,positive
wonderful nice,positive
don't waste your money i am using this tv from 6months it has very bad wifi connectivity problemmost of time it disconnect automaticallyif you are planning this to operate by wifi then think thrice to buy this,negative
nan very nice thanks flipcart,positive
fabulous! good product,positive
pretty good good sound qualitie but if you max volume so battery will be discharged faster,positive
worth every penny over all an excellent product but makes alot of noise,positive
not specified good quality,positive
good this is a good deal of woofer,positive
nan wow nice,positive
terrific excellent,positive
nan good size n fit n quality,positive
nan good,positive
terrific purchase 5 star very good product,positive
waste of money! dont get fooled by 5 star reviews the brightness is very low practically invisible during daytime,positive
waste of money! wifi not work,neutral
worthless hate it very bad quality no conventional mode no grill mode dont buy dont waste your money on this i am saying once again that dont waste your money on it they are not having making the cake in convection mode and chicken making grill mode so please dont buy it,negative
classy product classy product with best price available,positive
don't waste your money its colour gone fade after one wash colour is so poor not lasting,negative
really nice good product,positive
perfect product! its fluffy and good for bengaluru climate,positive
terrific purchase vocals are very loud and bass to,neutral
terrific thats a nice,positive
value-for-money very nice,positive
worth the money super,positive
value-for-money product is very goodthe the bowl size very smalloverall good,positive
great product very very nice and best delivered and packing was also best,positive
great product product was good worth for the money,positive
unsatisfactory low quality not worthy,negative
nice product nic,positive
pretty good nice,positive
brilliant excellent,positive
classy product nice product,positive
classy product beautiful set very nice,positive
wonderful incredible buyhave been using it for past 5 daysflipkarts delivery was incredibly fast and appeared before due date in perfect conditioni havent tested gaming though but on a day to day task this machine is a beastyou can through anything at it it will play it with easemy work has been mostly for office usebattery backup is adequate for melooks stunningdont bother to look for any laptop at this price range just go for itwill update the gaming review shortly,positive
don't waste your money ita very small,neutral
highly recommended gud quality product well packed,positive
nan the product is superb material is so good must buy,positive
decent product ok,neutral
excellent awesome,positive
nice product ok,neutral
could be way better only one circumference only this light reflecting so only 2 ratimg,neutral
brilliant nice product working good,positive
terrific purchase super,positive
brilliant i like,positive
classy product excellent product fast delivery and very good installation and demo,positive
excellent very nice product,positive
very good good product,positive
unsatisfactory very bad product,negative
worth every penny geyser is value for money if you are really searching for under budget geyser go for it don search for optioneasy to use takes no time to heat,positive
classy product must buy to boost your preparation,positive
not specified very good quality sockshighly recomendable,positive
awesome good product,positive
moderate the product is leaking not a good product,negative
a good handy 4k media streamer with few problems the product is good not faster than my fire tv 4kmax though the ui is smooth and lag free updated to android 12 recently and works like charmnetflix primevideo supporting dolby vision plus dolby atmos color reproduction is good adapter is 75watt so you cant use tv usb which is usually 5 watt all the apps available plus new apps come very fast thats advantage of android ecosystem usb c few issues with device 1 remote is flimsy and doesnt have any weight to it,positive
decent product simply good,positive
not good beter,positive
not specified good,positive
worth every penny thank you so much flipkart for this,positive
just wow! this product so beautiful amazing sound and bass,positive
nice product excellent,positive
nan nice sandals,positive
mi -no service for air purifier be carefulmi does not provide service for air purifier my air purifier didnt work after 11 month though i used it for 2 months in harvesting season because i have pollen allergy when i started it it didnt work i went to mi service centre they told they dont provide service for air purifier after several calls in toll free no and mail i got a mail there is replacement if it goes within 1 yr and no service for air purifier that is if it goes after 1 yr just throw it away th,negative
just wow! best in quality,positive
worth every penny nice,positive
wonderful absolutely good product stays longer and smudge proof,positive
nan disgusting,negative
nan super,positive
worth the money good,positive
just wow! good,positive
mind-blowing purchase very very good product,positive
classy product best item in low rate,positive
not specified nice good product,positive
awesome super quality,positive
worth every penny overall goodvut need detail operating booklet,positive
nan average product light weight shoes,neutral
air purifier a very good product,positive
just wow! wonderful,neutral
highly recommended print quality is awesome,positive
really nice good product consistent and fast transfer speeds slim and compact,positive
worth every penny very nice product i am very happy product is original market is best thank you flipcart,positive
nan good,positive
wonderful nice product thank you flipkart,positive
useless product its got complaint after two months,negative
wonderful superb collection,positive
good choice nice,positive
terrific purchase super,positive
value-for-money this table is pretty decent if you dont have kids at home it is made up of wood dust not that strong but works fine for me,positive
value-for-money the technology behind this smart speaker is great it understands you well searches any song answers to your queries play podcasts you can listen to news set reminders it gives you notifications and play sounds for your sleep well it is amazing and does a lot more things sound is really great for the price it connects easily to your chromecast being a google mic was weak when we used in summer due to fan use but in winters there has not been any problem faced with mic,positive
perfect product! awesome flavour essance yummy dishes and delivery boy was too soft and good person thank you flipkart,positive
delightful looks very attractive and decent in my bedroom,positive
delightful its great otg nice working perfect for pizza making,positive
perfect product! better better,positive
terrific purchase super,positive
worth every penny awesome product,positive
great product nice product,positive
worth the money super speed nice,positive
nice product nice one but improve lite build quality,positive
very good good product,positive
slightly disappointed waste of money no seeds are germinated dnt buy,negative
terrific nice design and configuration and supwrb delivery by ekart and flipkart,positive
value-for-money iam very much happy,positive
not good unreliable connectivity between chromecast and mobile phone keeps getting disconnected from the phone needs power reset to get it working again frustrating,negative
highly recommended best product,positive
mind-blowing purchase mind blowing,positive
great product nice,positive
value-for-money good mixer 750w,positive
excellent very nice,positive
great product hot bag very good,positive
not specified good,positive
nan good in this price range its comfortable but colour got fade after several washing,positive
nice product good,positive
nice very very good product,positive
nan third class quality,neutral
wonderful excellent in terms of look strength space and quality value for money,positive
terrific purchase superb,positive
wonderful good quality for this price,positive
must buy! nice,positive
really nice nice to buy,positive
great product good,positive
great product excellent product,positive
worth every penny very very amazing product and very pigmentid and very black kajal i like this kajal,positive
nan not bad size is long and i feel big,positive
best in the market! best coolerlow noise and better cooling,positive
highly recommended best in class,positive
worst experience ever! hated filpcart,negative
delightful its good but faced difficulties while doing setup,negative
absolute rubbish! please dont buy this productafter 1 month fan is not work properbuy blower fan cooler blower fan cooler is best,positive
worth every penny nice product,positive
really nice product is good,positive
worth every penny nice purchase i m happy with this,positive
just wow! nice,positive
nan very bad quality,negative
mind-blowing purchase good job,positive
not specified very bad quality product some of the pairs are too small to wear,negative
highly recommended good,positive
delightful sound quality is very good,positive
worth every penny awesome good qualityjust go for it,positive
moderate not good,negative
nan good quality nice cargo pants,positive
not specified good product,positive
terrific purchase very good products,positive
nan nice product,positive
nan good superb pieac,positive
terrific nice sound,positive
best in the market! nice product thnx flip cart,positive
nice product too good,positive
great product very nice product,positive
brilliant nice product,positive
nice product better,positive
nan very worst product dont be west your money,negative
fair average product better to go with google mini than thisreview after 2 weekspros1 sound quality is good and clear2 it can help you with basic tasks what smart assistant can do3 good build quality4 easy connectivity to google apps like google duo google calendar5 every morning if you say whatsup today itll start with gift morning wishes weather then calendar items or reminders then reads out news from various famous news channels its very useful featurecons1 voi,neutral
super! good i am riding on this for 6 months and i am a pro till now i know how to skateboard,positive
wonderful good product my selfi like this,positive
just wow! thanks flipkart,positive
unsatisfactory worst product ever,negative
worthless no1 thirt class product dont buy hdmi not connected arc,negative
nan unbelievable product really it is the best shoe,positive
nan the quality of the fabric is poor threads and bubbles started in first day of use not recommended,negative
wonderful good,positive
classy product its nice product for babys good looking and more storage but i identify one prblm is layers are correctlt seted but there opening sib is just under of one layer its a demerit of this product,negative
worth every penny hivery prompt delivery delivered and installed on 23rd dec 2017 also microwave is working satisfactory till date but with very much regret i have to inform you that though they offer starter kit of 7 pieces along with the product but we have not received the same so its really not fair for the company like ifb hope company should look into the matter as it spoils companys image in the market,positive
nan nice fabric,positive
simply awesome received this product within 30 hrs so the delivery is super super fast i waited to post my reviews because i wanted to test it first im using it for last 10 days 34 hrs daily and the battery is not even gone down to 50 heres my reviewdesign fantasticbattery awesomelight weight and comfortable you dont feel like youre carrying something heavier over your headbluetooth connectivity sometime i go to another floor of my house with the headphones on my head with music playi,positive
brilliant very good for bricked roads cause there are big wheels it is a bit small for learning,positive
really nice good quality very nice 2 inch size variable,positive
absolute rubbish! no fragrance in perfume when ever i spray on my body its fly away in a second very much upset this time worst product may b i got replic,negative
